col1 col2 weight
YBR055C YLR275W 803
YBR055C YLR424W 56
YBR055C YLR438C-A 954
YBR055C YLR446W 196
YBR055C YML049C 800
YBR055C YMR240C 800
YBR055C YMR288W 800
YBR055C YNL138W-A 800
YBR055C YNL147W 923
YBR055C YNR011C 653
YBR055C YOR133W 126
YBR055C YOR159C 918
YBR055C YOR308C 959
YBR055C YOR319W 800
YBR055C YPL178W 583
YBR055C YPL213W 959
YBR055C YPR082C 897
YBR055C YPR094W 800
YBR055C YPR178W 945
YBR055C YPR182W 930
YBR056W YFR007W 196
YBR057C YGL036W 808
YBR057C YGL192W 445
YBR057C YKL098W 595
YBR057C YKR031C 720
YBR057C YLL040C 289
YBR057C YPL106C 201
YBR058C YBL076C 609
YBR058C YBR112C 655
YBR058C YCR073W-A 288
YBR058C YDL182W 288
YBR058C YDR388W 288
YBR058C YEL030W 289
YBR058C YER151C 58
YBR058C YGL106W 288
YBR058C YKR049C 289
YBR058C YKR094C 339
YBR058C YLL039C 445
YBR058C YLR167W 339
YBR058C YMR304W 288
YBR058C YMR309C 606
YBR058C YOL006C 288
YBR058C YOL086C 608
YBR058C YOR204W 201
YBR058C YPL085W 289
YBR058C-A YDR062W 536
YBR058C-A YGR038W 498
YBR058C-A YLR350W 498
YBR058C-A YMR296C 536
YBR059C YAL005C 56
YBR059C YBL047C 206
YBR059C YDL074C 648
YBR059C YDL229W 103
YBR059C YDR155C 645
YBR059C YDR519W 295
YBR059C YER144C 274
YBR059C YER177W 289
YBR059C YGL194C 219
YBR059C YGL213C 189
YBR059C YHR161C 60
YBR059C YIR006C 278
YBR059C YLL024C 86
YBR059C YLL039C 288
YBR059C YLR048W 212
YBR059C YLR206W 62
YBR059C YMR144W 171
YBR059C YNL209W 56
YBR059C YNL243W 292
YBR059C YOL068C 655
YBR059C YPL055C 204
YBR060C YAL051W 593
YBR060C YAR007C 199
YBR060C YBL002W 464
YBR060C YBL023C 959
YBR060C YBR009C 220
YBR060C YBR160W 808
YBR060C YBR202W 959
YBR060C YDL017W 536
YBR060C YDR013W 143
YBR060C YDR052C 560
YBR060C YDR224C 651
YBR060C YDR489W 143
YBR060C YEL032W 959
YBR060C YFL029C 82
YBR060C YGL113W 131
YBR060C YGL201C 831
YBR060C YHR047C 660
YBR060C YHR118C 959
YBR060C YIL150C 297
YBR060C YJL194W 959
YBR060C YJR046W 903
YBR060C YLL004W 959
YBR060C YLR002C 808
YBR060C YLR103C 808
YBR060C YLR117C 358
YBR060C YLR274W 959
YBR060C YML065W 959
YBR060C YNL030W 269
YBR060C YNL182C 808
YBR060C YNL261W 959
YBR060C YNL312W 63
YBR060C YOR353C 56
YBR060C YPL001W 808
YBR060C YPR018W 199
YBR060C YPR019W 853
YBR060C YPR162C 959
YBR061C YMR259C 808
YBR061C YPL183C 787
YBR062C YMR083W 289
YBR064W YJL159W 314
YBR065C YAL032C 800
YBR065C YBR118W 288
YBR065C YCR063W 803
YBR065C YDL160C 56
YBR065C YDL209C 959
YBR065C YDR163W 800
YBR065C YDR364C 959
YBR065C YDR378C 59
YBR065C YDR416W 812
YBR065C YDR429C 596
YBR065C YDR482C 916
YBR065C YER013W 959
YBR065C YER029C 928
YBR065C YER172C 918
YBR065C YFL017W-A 800
YBR065C YGL120C 60
YBR065C YGR074W 800
YBR065C YGR129W 916
YBR065C YGR278W 800
YBR065C YHR165C 918
YBR065C YIR009W 800
YBR065C YJR050W 902
YBR065C YKL081W 291
YBR065C YKL095W 861
YBR065C YKL173W 800
YBR065C YKR086W 959
YBR065C YLL026W 288
YBR065C YLL036C 959
YBR065C YLR117C 959
YBR065C YLR147C 800
YBR065C YLR275W 800
YBR065C YMR146C 288
YBR065C YMR186W 218
YBR065C YMR213W 959
YBR065C YMR288W 800
YBR065C YMR309C 291
YBR065C YNL245C 821
YBR065C YNL250W 289
YBR065C YNR011C 959
YBR065C YOR159C 800
YBR065C YPL004C 288
YBR065C YPL064C 800
YBR065C YPL151C 959
YBR065C YPL213W 959
YBR065C YPL240C 288
YBR065C YPR080W 288
YBR065C YPR101W 959
YBR065C YPR182W 937
YBR066C YCR082W 289
YBR066C YDR054C 208
YBR066C YDR477W 498
YBR066C YHR119W 198
YBR066C YKR015C 289
YBR067C YBR083W 295
YBR067C YER151C 289
YBR067C YHR084W 295
YBR067C YPL049C 295
YBR069C YDL043C 605
YBR069C YDL100C 657
YBR069C YDR171W 565
YBR069C YDR427W 288
YBR069C YER110C 565
YBR069C YGR218W 611
YBR069C YHR020W 600
YBR069C YHR064C 288
YBR069C YJR077C 603
YBR069C YLR044C 565
YBR069C YNL064C 597
YBR069C YPL233W 636
YBR069C YPR108W 288
YBR070C YBR243C 498
YBR070C YGL047W 498
YBR070C YJL019W 196
YBR072W YBL003C 219
YBR072W YBL016W 289
YBR072W YBR127C 288
YBR072W YDR171W 297
YBR072W YDR213W 289
YBR072W YER070W 289
YBR072W YGR192C 210
YBR072W YHR027C 212
YBR072W YJL047C 288
YBR072W YJR043C 288
YBR072W YKL182W 201
YBR072W YLR048W 212
YBR072W YLR441C 197
YBR072W YMR083W 289
YBR072W YMR236W 218
YBR072W YNL064C 297
YBR072W YNL085W 296
YBR072W YNL313C 289
YBR072W YOR159C 288
YBR072W YPL169C 192
YBR072W YPL226W 288
YBR072W YPR056W 288
YBR072W YPR161C 288
YBR072W YPR184W 636
YBR073W YAR007C 498
YBR073W YDL156W 120
YBR073W YER095W 581
YBR073W YER179W 560
YBR073W YGL163C 581
YBR073W YGL213C 196
YBR073W YKR072C 662
YBR077C YCR075W-A 853
YBR077C YGR163W 560
YBR077C YKR007W 908
YBR077C YML121W 735
YBR079C YAL035W 319
YBR079C YAR042W 288
YBR079C YBL072C 813
YBR079C YBR048W 800
YBR079C YBR143C 565
YBR079C YBR181C 800
YBR079C YBR189W 89
YBR079C YCR031C 800
YBR079C YDL005C 565
YBR079C YDL019C 288
YBR079C YDL083C 800
YBR079C YDR025W 800
YBR079C YDR064W 804
YBR079C YDR091C 602
YBR079C YDR429C 959
YBR079C YDR447C 800
YBR079C YDR450W 800
YBR079C YER025W 942
YBR079C YER074W 800
YBR079C YER102W 804
YBR079C YER131W 800
YBR079C YER165W 297
YBR079C YFR004W 111
YBR079C YGL019W 292
YBR079C YGL123W 857
YBR079C YGL130W 565
YBR079C YGL189C 800
YBR079C YGR027C 812
YBR079C YGR054W 288
YBR079C YGR118W 857
YBR079C YGR162W 297
YBR079C YGR214W 857
YBR079C YHL004W 208
YBR079C YHR021C 64
YBR079C YHR203C 800
YBR079C YIL069C 800
YBR079C YIL071C 560
YBR079C YIL133C 276
YBR079C YJL136C 64
YBR079C YJL140W 329
YBR079C YJL190C 853
YBR079C YJL191W 800
YBR079C YJR007W 917
YBR079C YJR045C 288
YBR079C YJR123W 800
YBR079C YJR145C 803
YBR079C YKL004W 288
YBR079C YKL156W 800
YBR079C YKR057W 800
YBR079C YKR059W 194
YBR079C YLR048W 319
YBR079C YLR167W 800
YBR079C YLR192C 633
YBR079C YLR199C 275
YBR079C YLR259C 220
YBR079C YLR264W 800
YBR079C YLR287C-A 800
YBR079C YLR388W 800
YBR079C YLR441C 800
YBR079C YML024W 800
YBR079C YML026C 800
YBR079C YML085C 358
YBR079C YMR143W 800
YBR079C YMR146C 959
YBR079C YMR260C 835
YBR079C YMR309C 959
YBR079C YNL081C 64
YBR079C YNL178W 857
YBR079C YNL243W 358
YBR079C YNL244C 860
YBR079C YOL040C 800
YBR079C YOL121C 837
YBR079C YOR039W 620
YBR079C YOR052C 288
YBR079C YOR061W 292
YBR079C YOR096W 805
YBR079C YOR167C 800
YBR079C YOR182C 800
YBR079C YOR293W 800
YBR079C YOR361C 942
YBR079C YPL001W 696
YBR079C YPL081W 821
YBR079C YPL090C 800
YBR079C YPL237W 909
YBR079C YPR016C 608
YBR079C YPR041W 660
YBR079C YPR086W 717
YBR079C YPR116W 288
YBR079C YPR132W 857
YBR080C YAL030W 197
YBR080C YBL050W 599
YBR080C YBR081C 198
YBR080C YDL147W 293
YBR080C YDR189W 536
YBR080C YDR363W-A 295
YBR080C YDR427W 808
YBR080C YDR468C 143
YBR080C YER120W 192
YBR080C YGL212W 445
YBR080C YGR252W 194
YBR080C YHL031C 100
YBR080C YIL004C 197
YBR080C YKL145W 138
YBR080C YKL196C 343
YBR080C YLR026C 197
YBR080C YLR078C 197
YBR080C YLR268W 202
YBR080C YMR124W 192
YBR080C YMR197C 125
YBR080C YOR036W 560
YBR080C YOR075W 498
YBR080C YOR106W 808
YBR080C YOR117W 80
YBR080C YOR259C 220
YBR081C YAL029C 565
YBR081C YAR042W 198
YBR081C YBL003C 97
YBR081C YBL004W 198
YBR081C YBL039C 197
YBR081C YBL066C 198
YBR081C YBR080C 198
YBR081C YBR111W-A 808
YBR081C YBR126C 198
YBR081C YBR133C 305
YBR081C YBR136W 192
YBR081C YBR154C 198
YBR081C YBR198C 808
YBR081C YBR245C 113
YBR081C YBR253W 628
YBR081C YBR289W 120
YBR081C YCL010C 808
YBR081C YCR065W 198
YBR081C YDL007W 585
YBR081C YDL029W 143
YBR081C YDL132W 198
YBR081C YDL225W 198
YBR081C YDR071C 560
YBR081C YDR127W 198
YBR081C YDR145W 808
YBR081C YDR145W 808
YBR081C YDR145W 808
YBR081C YDR164C 198
YBR081C YDR167W 808
YBR081C YDR167W 808
YBR081C YDR167W 808
YBR081C YDR171W 198
YBR081C YDR172W 198
YBR081C YDR176W 808
YBR081C YDR190C 135
YBR081C YDR238C 126
YBR081C YDR301W 198
YBR081C YDR334W 111
YBR081C YDR346C 198
YBR081C YDR371W 198
YBR081C YDR372C 198
YBR081C YDR392W 808
YBR081C YDR392W 808
YBR081C YDR392W 808
YBR081C YDR397C 297
YBR081C YDR448W 808
YBR081C YDR505C 192
YBR081C YEL051W 192
YBR081C YEL055C 138
YBR081C YER048C 192
YBR081C YER148W 667
YBR081C YER164W 314
YBR081C YFL022C 192
YBR081C YFR019W 198
YBR081C YFR037C 91
YBR081C YGL066W 808
YBR081C YGL071W 651
YBR081C YGL073W 134
YBR081C YGL105W 198
YBR081C YGL112C 808
YBR081C YGL120C 150
YBR081C YGL171W 198
YBR081C YGL207W 120
YBR081C YGL237C 651
YBR081C YGL238W 198
YBR081C YGL252C 287
YBR081C YGR002C 56
YBR081C YGR181W 198
YBR081C YGR184C 198
YBR081C YGR250C 138
YBR081C YGR252W 808
YBR081C YHR023W 138
YBR081C YHR099W 808
YBR081C YHR099W 808
YBR081C YHR099W 808
YBR081C YHR187W 198
YBR081C YJL081C 56
YBR081C YJL176C 126
YBR081C YKL007W 192
YBR081C YKL016C 196
YBR081C YKL062W 198
YBR081C YKL127W 198
YBR081C YKR001C 192
YBR081C YKR003W 198
YBR081C YKR006C 192
YBR081C YLL034C 192
YBR081C YLR055C 808
YBR081C YLR134W 198
YBR081C YLR175W 170
YBR081C YLR314C 198
YBR081C YLR384C 199
YBR081C YLR447C 192
YBR081C YML007W 584
YBR081C YMR037C 339
YBR081C YMR047C 192
YBR081C YMR116C 197
YBR081C YMR127C 100
YBR081C YMR214W 197
YBR081C YMR223W 808
YBR081C YMR236W 808
YBR081C YMR304W 198
YBR081C YNL027W 218
YBR081C YNL031C 309
YBR081C YNL037C 198
YBR081C YNL097C 100
YBR081C YNL112W 126
YBR081C YNL208W 198
YBR081C YOL004W 120
YBR081C YOL012C 111
YBR081C YOL088C 198
YBR081C YOL148C 808
YBR081C YOR061W 126
YBR081C YOR098C 198
YBR081C YOR244W 56
YBR081C YOR290C 343
YBR081C YOR326W 192
YBR081C YOR341W 192
YBR081C YPL047W 808
YBR081C YPL129W 667
YBR081C YPL226W 198
YBR081C YPL235W 126
YBR081C YPL254W 808
YBR081C YPR025C 598
YBR081C YPR143W 198
YBR081C YPR168W 198
YBR082C YBL084C 106
YBR082C YDL008W 808
YBR082C YDL190C 536
YBR082C YDR059C 662
YBR082C YDR139C 296
YBR082C YDR244W 358
YBR082C YDR265W 585
YBR082C YDR409W 143
YBR082C YDR510W 297
YBR082C YER068W 929
YBR082C YER100W 498
YBR082C YER125W 560
YBR082C YFR004W 111
YBR082C YGL003C 581
YBR082C YGL058W 445
YBR082C YGL116W 77
YBR082C YGL141W 498
YBR082C YGL240W 300
YBR082C YHR166C 445
YBR082C YJL030W 86
YBR082C YJL047C 297
YBR082C YJL168C 121
YBR082C YKL010C 585
YBR082C YKL022C 143
YBR082C YKR017C 324
YBR082C YKR094C 79
YBR082C YLL039C 536
YBR082C YLR024C 57
YBR082C YLR127C 190
YBR082C YMR022W 498
YBR082C YMR026C 296
YBR082C YNL172W 56
YBR082C YOL133W 296
YBR082C YOR156C 143
YBR082C YOR191W 297
YBR082C YOR294W 288
YBR082C YPR025C 289
YBR082C YPR120C 138
YBR083W YBR067C 295
YBR083W YCL027W 295
YBR083W YCL055W 295
YBR083W YDR146C 134
YBR083W YER125W 358
YBR083W YHR084W 808
YBR083W YHR142W 295
YBR083W YKL096W 295
YBR083W YKL126W 660
YBR083W YMR199W 445
YBR083W YNR044W 295
YBR083W YPL049C 498
YBR084C-A YAL035W 800
YBR084C-A YBL027W 959
YBR084C-A YBL072C 800
YBR084C-A YBL087C 800
YBR084C-A YBL092W 800
YBR084C-A YBR031W 800
YBR084C-A YBR048W 800
YBR084C-A YBR181C 800
YBR084C-A YBR189W 111
YBR084C-A YBR191W 800
YBR084C-A YBR251W 75
YBR084C-A YBR283C 800
YBR084C-A YCR031C 918
YBR084C-A YDL003W 220
YBR084C-A YDL005C 220
YBR084C-A YDL061C 800
YBR084C-A YDL075W 800
YBR084C-A YDL081C 800
YBR084C-A YDL082W 800
YBR084C-A YDL083C 800
YBR084C-A YDL133C-A 800
YBR084C-A YDL136W 800
YBR084C-A YDL184C 800
YBR084C-A YDL191W 800
YBR084C-A YDR012W 800
YBR084C-A YDR025W 800
YBR084C-A YDR064W 800
YBR084C-A YDR086C 800
YBR084C-A YDR385W 800
YBR084C-A YDR418W 800
YBR084C-A YDR447C 800
YBR084C-A YDR450W 800
YBR084C-A YEL054C 800
YBR084C-A YER019C-A 800
YBR084C-A YER025W 58
YBR084C-A YER056C-A 800
YBR084C-A YER074W 800
YBR084C-A YER102W 800
YBR084C-A YER117W 800
YBR084C-A YER126C 800
YBR084C-A YER131W 800
YBR084C-A YFR031C-A 800
YBR084C-A YFR032C-A 800
YBR084C-A YGL030W 800
YBR084C-A YGL031C 800
YBR084C-A YGL076C 800
YBR084C-A YGL099W 800
YBR084C-A YGL103W 800
YBR084C-A YGL123W 800
YBR084C-A YGL135W 803
YBR084C-A YGL147C 923
YBR084C-A YGL189C 800
YBR084C-A YGR027C 800
YBR084C-A YGR034W 290
YBR084C-A YGR069W 196
YBR084C-A YGR085C 800
YBR084C-A YGR103W 850
YBR084C-A YGR118W 803
YBR084C-A YGR148C 800
YBR084C-A YGR214W 800
YBR084C-A YHL001W 800
YBR084C-A YHL015W 800
YBR084C-A YHL033C 800
YBR084C-A YHR010W 800
YBR084C-A YHR089C 220
YBR084C-A YHR141C 800
YBR084C-A YHR203C 800
YBR084C-A YIL018W 800
YBR084C-A YIL069C 800
YBR084C-A YIL133C 800
YBR084C-A YIL148W 800
YBR084C-A YJL189W 800
YBR084C-A YJL190C 800
YBR084C-A YJL191W 800
YBR084C-A YJR094W-A 800
YBR084C-A YJR123W 800
YBR084C-A YJR145C 800
YBR084C-A YKL006W 800
YBR084C-A YKL009W 800
YBR084C-A YKL135C 207
YBR084C-A YKL156W 800
YBR084C-A YKL180W 800
YBR084C-A YKR057W 800
YBR084C-A YKR081C 832
YBR084C-A YKR084C 800
YBR084C-A YKR094C 800
YBR084C-A YLL039C 189
YBR084C-A YLR009W 800
YBR084C-A YLR029C 800
YBR084C-A YLR048W 59
YBR084C-A YLR061W 800
YBR084C-A YLR075W 800
YBR084C-A YLR167W 800
YBR084C-A YLR185W 800
YBR084C-A YLR264W 800
YBR084C-A YLR287C-A 800
YBR084C-A YLR325C 800
YBR084C-A YLR340W 800
YBR084C-A YLR344W 806
YBR084C-A YLR388W 800
YBR084C-A YLR441C 800
YBR084C-A YML024W 800
YBR084C-A YML026C 803
YBR084C-A YML073C 800
YBR084C-A YMR143W 800
YBR084C-A YMR194W 814
YBR084C-A YMR242C 800
YBR084C-A YNL002C 849
YBR084C-A YNL069C 800
YBR084C-A YNL162W 800
YBR084C-A YNL178W 800
YBR084C-A YNL301C 800
YBR084C-A YNL302C 800
YBR084C-A YOL039W 800
YBR084C-A YOL040C 800
YBR084C-A YOL120C 803
YBR084C-A YOL121C 800
YBR084C-A YOL127W 800
YBR084C-A YOR063W 800
YBR084C-A YOR096W 800
YBR084C-A YOR133W 800
YBR084C-A YOR167C 800
YBR084C-A YOR182C 803
YBR084C-A YOR293W 800
YBR084C-A YOR312C 800
YBR084C-A YOR369C 800
YBR084C-A YPL081W 800
YBR084C-A YPL090C 918
YBR084C-A YPL131W 800
YBR084C-A YPL143W 800
YBR084C-A YPL198W 800
YBR084C-A YPL220W 800
YBR084C-A YPL249C-A 800
YBR084C-A YPR043W 800
YBR084C-A YPR102C 800
YBR084C-A YPR132W 800
YBR084W YAL019W 602
YBR084W YAL035W 669
YBR084W YBL022C 611
YBR084W YBL024W 608
YBR084W YBL032W 565
YBR084W YBL035C 565
YBR084W YBR009C 565
YBR084W YBR143C 565
YBR084W YDL130W 649
YBR084W YFR031C-A 700
YBR084W YGL099W 565
YBR084W YGL207W 288
YBR084W YGR204W 649
YBR084W YGR285C 565
YBR084W YHR013C 596
YBR084W YHR064C 198
YBR084W YHR066W 288
YBR084W YHR089C 565
YBR084W YHR193C 206
YBR084W YKL135C 596
YBR084W YLR058C 581
YBR084W YOL121C 220
YBR085W YER110C 288
YBR085W YGL167C 579
YBR085W YHR002W 111
YBR085W YNR017W 60
YBR086C YGR142W 498
YBR086C YPR086W 589
YBR087W YAR007C 292
YBR087W YAR007C 292
YBR087W YAR007C 292
YBR087W YBL035C 808
YBR087W YBL088C 445
YBR087W YBR088C 908
YBR087W YCL016C 288
YBR087W YDL070W 85
YBR087W YDL102W 217
YBR087W YDL132W 58
YBR087W YDL164C 581
YBR087W YDR087C 288
YBR087W YDR171W 288
YBR087W YDR311W 56
YBR087W YEL026W 288
YBR087W YER095W 283
YBR087W YER173W 654
YBR087W YER173W 654
YBR087W YER173W 654
YBR087W YFR027W 585
YBR087W YFR038W 107
YBR087W YGL043W 85
YBR087W YHR065C 288
YBR087W YHR191C 297
YBR087W YIR008C 279
YBR087W YJL194W 279
YBR087W YJL194W 279
YBR087W YJL194W 279
YBR087W YJR006W 195
YBR087W YJR068W 932
YBR087W YJR068W 932
YBR087W YJR068W 932
YBR087W YKL045W 286
YBR087W YKL113C 197
YBR087W YLR150W 218
YBR087W YLR223C 288
YBR087W YML061C 300
YBR087W YML105C 288
YBR087W YMR031C 288
YBR087W YMR048W 654
YBR087W YMR048W 654
YBR087W YMR048W 654
YBR087W YMR078C 808
YBR087W YMR125W 217
YBR087W YMR181C 589
YBR087W YMR190C 334
YBR087W YMR224C 277
YBR087W YNL088W 599
YBR087W YNL102W 143
YBR087W YNL262W 143
YBR087W YNL273W 295
YBR087W YNL273W 295
YBR087W YNL273W 295
YBR087W YNL290W 959
YBR087W YNL290W 959
YBR087W YNL290W 959
YBR087W YNL312W 220
YBR087W YNL312W 220
YBR087W YNL312W 220
YBR087W YOL094C 959
YBR087W YOL094C 959
YBR087W YOL094C 959
YBR087W YOR144C 787
YBR087W YOR217W 959
YBR087W YPL008W 294
YBR087W YPR178W 130
YBR088C YAR007C 60
YBR088C YBL019W 358
YBR088C YBR087W 908
YBR088C YBR114W 296
YBR088C YBR160W 143
YBR088C YCR034W 358
YBR088C YCR066W 585
YBR088C YCR092C 585
YBR088C YDL064W 903
YBR088C YDL102W 536
YBR088C YDL164C 912
YBR088C YDR092W 498
YBR088C YDR097C 808
YBR088C YDR224C 240
YBR088C YDR334W 56
YBR088C YDR386W 585
YBR088C YDR419W 585
YBR088C YDR510W 585
YBR088C YEL037C 90
YBR088C YER041W 198
YBR088C YER095W 296
YBR088C YER095W 296
YBR088C YER095W 296
YBR088C YER151C 57
YBR088C YER164W 62
YBR088C YER173W 133
YBR088C YFL003C 93
YBR088C YFR027W 585
YBR088C YGL058W 536
YBR088C YGL087C 585
YBR088C YGL163C 498
YBR088C YGR258C 358
YBR088C YHR031C 560
YBR088C YHR164C 498
YBR088C YIL035C 288
YBR088C YJR006W 649
YBR088C YJR043C 662
YBR088C YJR068W 908
YBR088C YKL113C 536
YBR088C YKR094C 296
YBR088C YLL039C 297
YBR088C YLR032W 585
YBR088C YLR035C 536
YBR088C YLR167W 296
YBR088C YML021C 560
YBR088C YMR167W 585
YBR088C YMR190C 498
YBR088C YMR201C 296
YBR088C YNL031C 498
YBR088C YNL082W 585
YBR088C YNL102W 585
YBR088C YNL206C 612
YBR088C YNL262W 536
YBR088C YNL290W 908
YBR088C YOL087C 77
YBR088C YOL090W 585
YBR088C YOL094C 908
YBR088C YOR005C 93
YBR088C YOR033C 585
YBR088C YOR116C 80
YBR088C YOR144C 585
YBR088C YOR191W 305
YBR088C YOR217W 908
YBR088C YOR346W 581
YBR088C YOR358W 58
YBR088C YPL022W 536
YBR088C YPL167C 581
YBR088C YPR018W 585
YBR088C YPR175W 536
YBR089C-A YAR007C 565
YBR089C-A YBR245C 696
YBR089C-A YDR190C 201
YBR089C-A YFR013W 696
YBR089C-A YFR037C 700
YBR089C-A YGL133W 696
YBR089C-A YGL207W 585
YBR089C-A YIL126W 606
YBR089C-A YJL026W 600
YBR089C-A YKR001C 648
YBR089C-A YLR033W 719
YBR089C-A YLR321C 600
YBR089C-A YML063W 206
YBR089C-A YMR125W 565
YBR089C-A YNR003C 565
YBR089C-A YOR110W 565
YBR089C-A YOR116C 565
YBR089C-A YOR304W 633
YBR089C-A YPL082C 700
YBR089C-A YPL235W 565
YBR089C-A YPR010C 126
YBR089W YGL070C 192
YBR091C YDL217C 560
YBR091C YEL020W-A 498
YBR091C YHR005C-A 808
YBR091C YJL054W 560
YBR091C YNR017W 560
YBR091C YOR297C 536
YBR093C YAR071W 662
YBR094W YEL015W 750
YBR094W YKR009C 289
YBR094W YOL149W 808
YBR094W YOR167C 808
YBR095C YAL013W 662
YBR095C YCR033W 172
YBR095C YDL076C 662
YBR095C YDR207C 295
YBR095C YDR295C 111
YBR095C YGL194C 143
YBR095C YIL084C 662
YBR095C YKL185W 662
YBR095C YKR029C 599
YBR095C YMR263W 726
YBR095C YNL021W 111
YBR095C YNL097C 662
YBR095C YNL330C 721
YBR095C YOL004W 726
YBR095C YOL068C 106
YBR095C YPL139C 737
YBR095C YPL181W 662
YBR095C YPR023C 297
YBR095C YPR179C 111
YBR097W YBL056W 608
YBR097W YBR128C 498
YBR097W YDR388W 288
YBR097W YHR005C 536
YBR097W YJR066W 305
YBR097W YLR211C 560
YBR097W YLR240W 914
YBR097W YLR360W 941
YBR097W YPL120W 930
YBR098W YDR386W 787
YBR098W YGL066W 198
YBR098W YGR252W 198
YBR099C YER133W 196
YBR099C YJR063W 180
YBR101C YAL005C 621
YBR101C YBR031W 143
YBR101C YBR115C 289
YBR101C YBR169C 585
YBR101C YDL229W 445
YBR101C YDR171W 611
YBR101C YDR382W 79
YBR101C YGL099W 289
YBR101C YKL073W 60
YBR101C YKR059W 595
YBR101C YLL024C 297
YBR101C YML026C 193
YBR101C YPL106C 585
YBR101C YPR080W 117
YBR102C YDR166C 959
YBR102C YER008C 956
YBR102C YFL005W 353
YBR102C YGL233W 929
YBR102C YHR165C 581
YBR102C YIL068C 955
YBR102C YIL118W 334
YBR102C YJL085W 953
YBR102C YLR166C 955
YBR102C YLR314C 93
YBR102C YLR423C 198
YBR102C YML097C 738
YBR102C YPR055W 943
YBR103W YAL013W 117
YBR103W YBR160W 118
YBR103W YCR033W 808
YBR103W YDR155C 781
YBR103W YDR207C 104
YBR103W YDR227W 358
YBR103W YDR228C 63
YBR103W YDR392W 170
YBR103W YGL194C 808
YBR103W YGL240W 60
YBR103W YHL004W 199
YBR103W YHR090C 118
YBR103W YIL084C 135
YBR103W YIL112W 808
YBR103W YJR119C 143
YBR103W YKR029C 808
YBR103W YLL001W 222
YBR103W YLL035W 59
YBR103W YLR321C 60
YBR103W YLR347C 700
YBR103W YML098W 61
YBR103W YMR061W 620
YBR103W YMR263W 128
YBR103W YMR273C 808
YBR103W YNL097C 143
YBR103W YNL172W 56
YBR103W YNL330C 111
YBR103W YOL004W 143
YBR103W YOL068C 591
YBR103W YOL138C 59
YBR103W YOR026W 65
YBR103W YPL055C 248
YBR103W YPL139C 199
YBR103W YPL181W 205
YBR103W YPR107C 57
YBR103W YPR179C 64
YBR104W YLR259C 204
YBR105C YCL039W 220
YBR105C YDL082W 251
YBR105C YDR171W 288
YBR105C YDR255C 98
YBR105C YGL227W 662
YBR105C YIL017C 585
YBR105C YIL097W 662
YBR105C YMR061W 598
YBR105C YMR135C 662
YBR105C YNL085W 290
YBR105C YPR010C 204
YBR106W YDR245W 625
YBR106W YEL022W 220
YBR106W YEL036C 625
YBR106W YGL055W 197
YBR106W YGR060W 197
YBR106W YGR132C 627
YBR106W YGR231C 606
YBR106W YJL117W 536
YBR106W YJL183W 612
YBR106W YJR010C-A 197
YBR106W YJR075W 655
YBR106W YJR121W 198
YBR106W YLR342W 197
YBR106W YLR447C 293
YBR106W YPL050C 626
YBR106W YPL235W 203
YBR107C YAL034W-A 284
YBR107C YBR211C 662
YBR107C YDL028C 74
YBR107C YDR201W 215
YBR107C YDR254W 959
YBR107C YDR318W 805
YBR107C YDR356W 199
YBR107C YDR383C 805
YBR107C YEL061C 192
YBR107C YER116C 98
YBR107C YFR002W 289
YBR107C YFR028C 220
YBR107C YGL075C 651
YBR107C YGL086W 787
YBR107C YGL093W 200
YBR107C YGL172W 651
YBR107C YGR113W 651
YBR107C YGR119C 651
YBR107C YGR140W 187
YBR107C YGR179C 651
YBR107C YGR188C 193
YBR107C YGR200C 660
YBR107C YHR172W 294
YBR107C YIL144W 651
YBR107C YIR010W 353
YBR107C YJL030W 348
YBR107C YJR089W 112
YBR107C YJR112W 195
YBR107C YJR135C 691
YBR107C YKL042W 611
YBR107C YLR045C 133
YBR107C YLR315W 662
YBR107C YLR381W 805
YBR107C YLR384C 651
YBR107C YMR117C 288
YBR107C YMR153W 651
YBR107C YMR168C 58
YBR107C YNL126W 294
YBR107C YOR026W 172
YBR107C YOR073W 560
YBR107C YOR195W 91
YBR107C YOR373W 588
YBR107C YPL018W 708
YBR107C YPL086C 651
YBR107C YPL209C 100
YBR107C YPL233W 207
YBR107C YPR046W 649
YBR107C YPR049C 288
YBR108W YCR009C 583
YBR108W YDR388W 305
YBR108W YGR086C 288
YBR108W YPL004C 288
YBR109C YAL029C 296
YBR109C YAR064W 296
YBR109C YBR001C 288
YBR109C YBR011C 296
YBR109C YBR050C 296
YBR109C YBR130C 288
YBR109C YBR213W 296
YBR109C YBR218C 287
YBR109C YBR229C 296
YBR109C YCR008W 288
YBR109C YDL132W 56
YBR109C YDR129C 334
YBR109C YDR155C 288
YBR109C YDR195W 296
YBR109C YDR231C 296
YBR109C YDR267C 219
YBR109C YDR292C 296
YBR109C YDR314C 77
YBR109C YDR356W 808
YBR109C YDR388W 445
YBR109C YDR454C 56
YBR109C YDR519W 651
YBR109C YEL037C 219
YBR109C YER023W 296
YBR109C YER098W 288
YBR109C YER133W 358
YBR109C YER177W 57
YBR109C YFL003C 296
YBR109C YFL010W-A 296
YBR109C YFL014W 288
YBR109C YFL029C 56
YBR109C YFR004W 296
YBR109C YFR014C 445
YBR109C YFR028C 198
YBR109C YFR054C 296
YBR109C YGL043W 536
YBR109C YGL063W 296
YBR109C YGL106W 624
